sentence_id	paragraph_id	chapter_id	sentences
5226	1414	17	En dit is gelukkig, want ook Havelaar's voorganger kon zich vergist hebben.
5227	1415	17	Helaas, als hy zich vergiste,
5228	1415	17	werd hy voor die vergissing zeer hard gestraft.
5229	1415	17	Hy is vermoord.
5230	1416	18	't Was namiddag.
5231	1416	18	Havelaar trad uit de kamer, en vond zyn Tine in de voorgalery, hem wachtende met de thee.
5232	1416	18	Mevrouw Slotering trad haar huis uit en scheen zich naar de Havelaars te willen begeven, maar eensklaps wendde zy zich naar 't hek, en wees daar met vry hevige gebaren een man terug die even te-voren was binnengetreden.
5233	1416	18	Ze bleef staan tot zy zich verzekerd had dat hy naar-buiten was teruggegaan, en keerde daarop langs het grasveld naar Havelaars huis terug.
5234	1417	18	”Ik wil toch eindelyk eens weten wat dit beduidt!
5235	1417	18	“ zei Havelaar, en toen de begroeting voorby was, vroeg hy op schertsenden toon, om haar niet te doen meenen dat hy haar een weinigje gezag misgunde, op een erf dat vroeger 't hare was:
5236	1418	18	- Wel, mevrouw, zeg me toch eens waarom u de menschen die 't erf betreden, zoo terugzendt?
5237	1418	18	Als die man van zoo-even nu eens iemand was die kippen te-koop had, of iets anders wat noodig kon zyn voor de keuken?
5238	1419	18	Er vertoonde zich op 't gelaat van mevrouw Slotering een pynlyke trek die niet ontsnapte aan Havelaars blik.
5239	1420	18	- Ach, zeide zy, er is zooveel slecht volk!
5240	1421	18	- Zeker, dat is er overal.
5241	1421	18	Maar als men 't de menschen zoo moeielyk maakt, zullen de goeden ook weg blyven.
5242	1421	18	Komaan, mevrouw, vertel me toch eens ronduit waarom ge zoo streng opzicht houdt over 't erf?
5243	1422	18	Havelaar zag haar aan, en trachtte vergeefs het antwoord te lezen in haar vochtig oog.
5244	1422	18	Hy drong iets sterker op verklaring aan...
5245	1422	18	de weduw berstte in tranen uit, en zei dat haar man ten-huize van het distriktshoofd te Parang-Koedjang vergiftigd was.
5246	1423	18	- Hy wilde rechtvaardig zyn, m'nheer Havelaar, ging de arme vrouw voort, hy wilde een eind maken aan de mishandeling waaronder de bevolking zucht.
5247	1423	18	Hy vermaande en dreigde de Hoofden, in vergaderingen en schriftelyk...
5248	1423	18	ge moet zyn brieven gevonden hebben in 't archief?
5249	1424	18	Dit was zoo.
5250	1424	18	Havelaar had die brieven gelezen, waarvan afschriften voor my liggen.
5251	1425	18	- Hy sprak telkens met den resident, vervolgde de weduw, maar altyd vergeefs.
5252	1425	18	Want daar 't van algemeene bekendheid was dat de knevelary plaats had ten-behoeve en onder bescherming van den Regent, wien de resident niet by de Regeering wilde aanklagen, leidden al die gesprekken tot niets dan tot mishandeling van de klagers.
5253	1425	18	Daarom had myn arme man gezegd dat hy, als er geen verbetering kwam vóór 't einde des jaars, zich rechtstreeks wenden zou tot den Gouverneur-generaal.
5254	1425	18	Dat was in November.
5255	1425	18	Hy ging kort daarna op een inspektiereis, gebruikte het middagmaal ten huize van den Dhemang van Parang-Koedjang, en werd kort daarop in deerniswaarden toestand te-huis gebracht.
5256	1425	18	Hy riep, op de maag wyzende:
5257	1425	18	”vuur, vuur
5258	1425	18	“ en weinige uren later was hy dood, hy die altyd een voorbeeld was geweest van goede gezondheid.
5259	1426	18	- Hebt ge den dokter van Serang laten roepen?
5260	1426	18	vroeg Havelaar.
5261	1427	18	- Ja, maar hy heeft myn echtgenoot slechts kort behandeld, omdat deze kort na zyn komst gestorven is.
5262	1427	18	Ik durfde den dokter myn vermoeden niet meedeelen, omdat ik wegens myn toestand voorzag deze plaats niet spoedig te kunnen verlaten, en bevreesd was voor wraak.
5263	1427	18	Ik heb gehoord dat gy even als myn echtgenoot u verzet tegen de misbruiken die hier heerschen, en daarom heb ik geen gerust oogenblik.
5264	1427	18	Ik had dit alles voor u willen verbergen om u en mevrouw niet angstig te maken, en bepaalde my dus tot het bewaken van tuin en erf, opdat geen vreemden toegang zouden hebben tot de keuken.
5265	1428	18	Nu werd het Tine duidelyk waarom mevrouw Slotering haar eigen huishouding was blyven voeren, en zelfs geen gebruik had willen maken van de keuken ”die toch zoo ruim was.
5266	1429	18	Havelaar liet den kontroleur roepen.
5267	1429	18	Intusschen richtte hy aan den geneesheer te Serang, een verzoek om opgave der verschynselen by Sloterings dood.
5268	1429	18	Het antwoord dat hy op deze vraag bekwam, was niet in den geest der vermoedens van de weduw.
5269	1429	18	Volgens den arts was Slotering gestorven aan een ”abcès in de lever.
5270	1429	18	Het is me niet gebleken of zoodanige kwaal zich zoo kan openbaren op-eenmaal, en den dood veroorzaken in weinige uren?
5271	1429	18	Ik geloof hier te moeten achtslaan op de verklaring van mevrouw Slotering dat haar echtgenoot vroeger altyd gezond geweest was.
5272	1429	18	Doch als men geen waarde hecht aan zoodanige verklaring - omdat de opvatting van 't begrip: gezondheid, vooral in de oogen van niet-geneeskundigen, zeer onderwerpelyk is - blyft toch de gewichtige vraag bestaan, of iemand die heden sterft aan een ”abcès in de lever“ zich gister kon te-paard zetten met het doel om een bergachtige landstreek te inspekteeren die in sommige richtingen twintig uren breed is?
5273	1429	18	De arts die Slotering behandelde kan een bekwaam geneesheer geweest zyn, en zich niettemin vergist hebben in 't beoordeelen van de verschynselen der ziekte, onvoorbereid als hy was op 't vermoeden van misdaad.
5274	1430	18	Hoe dit zy, ik kan niet bewyzen dat Havelaars voorganger vergiftigd was, daar men Havelaar den tyd niet heeft gelaten deze zaak tot klaarheid te brengen.
5275	1430	18	Doch wel kan ik bewyzen dat zyn omgeving hem voor vergiftigd hield, en dat men dit vermoeden vastknoopte aan zyn zucht om onrecht te-keer te gaan.
5276	1431	18	De kontroleur Verbrugge trad de kamer van Havelaar binnen.
5277	1431	18	Deze vroeg kortaf:
5278	1432	18	- Waaraan is m'nheer Slotering gestorven?
5279	1433	18	- Dat weet ik niet.
5280	1434	18	- Is hy vergiftigd?
5281	1435	18	- Dat weet ik niet
5282	1435	18	, maar...
5283	1436	18	- Spreek duidelyk, Verbrugge!
5284	1437	18	- Maar hy trachtte de misbruiken te-keer te gaan, zooals u, m'nheer Havelaar, en... en...
5285	1438	18	- Welnu?
5286	1438	18	Ga voort?
5287	1439	18	- Ik ben overtuigd dat hy... zou vergiftigd geworden zyn als hy langer hier was gebleven.
5288	1440	18	- Schryf dat op!
5289	1441	18	Verbrugge heeft die woorden opgeschreven.
5290	1441	18	Zyn verklaring, ligt voor my!
5291	1442	18	- Nog iets.
5292	1442	18	Is 't wáár of is 't niet waar dat er gekneveld wordt in Lebak ?
5293	1443	18	Verbrugge antwoordde niet.
5294	1444	18	- Antwoord, Verbrugge!
5295	1445	18	- Ik durf niet.
5296	1446	18	- Schryf 't op, dat je niet durft!
5297	1447	18	Verbrugge heeft het opgeschreven:
5298	1447	18	het ligt voor my.
5299	1448	18	- Wèl!
5300	1448	18	Nog iets: je durft niet antwoorden op de laatste vraag, maar je zei me onlangs, toen er spraak was van vergiftiging, dat je de eenige steun was van je zusters te Batavia, niet waar?
5301	1448	18	Ligt dáárin misschien de oorzaak van je vrees, de grond van wat ik altyd halfheid noemde?
5302	1449	18	- Ja!
5303	1450	18	- Schryf dat op.
5304	1451	18	Verbrugge schreef het op:
5305	1451	18	zyn verklaring ligt voor my!
5306	1452	18	't Is wèl, zei Havelaar, nu weet ik genoeg.
5307	1452	18	En Verbrugge kon gaan.
5308	1453	18	Havelaar trad naar buiten en speelde met kleinen
5309	1453	18	Max dien hy met byzondere innigheid kuste.
5310	1453	18	Toen mevrouw Slotering vertrokken was, zond hy 't kind weg en riep Tine in zyn kamer.
5311	1454	18	- Lieve Tine, ik heb je een verzoek te doen!
5312	1454	18	Ik wenschte dat je met Max naar Batavia ging:
5313	1454	18	ik klaag heden den Regent aan.
5314	1455	18	En ze viel hem om den hals, en was ongehoorzaam voor het eerst, en riep snikkende:
5315	1456	18	- Neen Max, neen Max, dat doe ik niet...
5316	1456	18	dat doe ik niet!
5317	1456	18	Wy eten en drinken tezamen!
5318	1457	18	Had Havelaar ongelyk toen hy beweerde dat zy evenmin recht had op neussnuiten als de vrouwen te Arles?
5319	1458	18	Hy schreef en verzond den brief waarvan ik hier een afschrift geef.
5320	1458	18	Nadat ik eenigszins de omstandigheden heb geschetst, waarin dit stuk geschreven werd, geloof ik niet noodig te hebben op de kordate plichtsvervulling te wyzen die daarin doorstraalt, evenmin als op de zachtmoedigheid die Havelaar bewoog den Regent in bescherming te nemen tegen al te zware straf.
5321	1458	18	Doch niet zoo overbodig zal 't wezen, daarby zyn omzichtigheid te doen opmerken die hem geen woord deed uiten over de pas gedane ontdekking om niet het stellige zyner aanklacht te verzwakken door onzekerheid omtrent een wel belangryke, maar nog onbewezen beschuldiging.
5322	1458	18	Zyn voornemen was, 't lyk van zyn voorganger te doen opgraven en wetenschappelyk onderzoeken, zoodra de Regent zou verwyderd zyn, en diens aanhang onschadelyk gemaakt.
5323	1458	18	Maar men heeft hem hiertoe de gelegenheid niet gelaten.
5324	1459	18	In de afschriften van officieele stukken - afschriften die overigens letterlyk overeenstemmmen met het oorspronkelyke - geloof ik de dwaze titulatuur te mogen vervangen door eenvoudige voornaamwoorden.
5325	1459	18	Van den goeden smaak
5326	1459	18	myner lezers verwacht ik dat zy in deze verandering genoegen nemen.
5327	1460	18	”N 88.
5328	1460	18	Geheim.
5329	1460	18	Spoed.
5330	1460	18	Rangkas-Betoeng, 24 Februari 1856.
5331	1461	18	Aan den Resident van Bantam.
5332	1462	18	Sedert ik voor een maand myn betrekking alhier aanvaardde, heb ik my hoofdzakelyk beziggehouden met het onderzoek naar de wyze waarop de Inlandsche Hoofden zich kwyten van hun verplichtingen jegens de bevolking op het stuk van heerediensten, poendoetan en dergelyke.
5333	1463	18	Zeer spoedig ontdekte ik dat de Regent op eigen autoriteit, en ten zynen-behoeve, menschen liet opkomen, vèr boven het hem wettig toekomend aantal pantjens en kemits.
5334	1464	18	Ik weifelde tusschen de keus om terstond officieel te rapporteeren, en de zucht om door zachtheid, of later zelfs door bedreigingen, dien Inlandschen Hoofdambtenaar daarvan terug te brengen, ten-einde het tweeledig doel te bereiken om dat misbruik te doen ophouden en te-gelyker-tyd dien ouden dienaar van het Gouvernement niet terstond al te streng te behandelen, vooral uit aanmerking van de slechte voorbeelden die, naar ik geloof, hem dikwyls gegeven zyn, en in-verband met de byzondere omstandigheid dat hy bezoek verwachtte van twee verwanten, de Regenten van Bandoeng en van Tjanjor, althans van den laatsten - die, naar ik meen, reeds met groot gevolg op weg is - en hy dus meer dan anders in de verzoeking was - en met het oog op den benarden staat zyner geldmiddelen, als-het-ware in de noodzakelijkheid - om door onwettige middelen te voorzien in de noodige toebereidselen voor dat bezoek.
5335	1465	18	Dit alles leidde my tot zachtheid omtrent hetgeen reeds geschied was, doch geenszins tot toegevendheid voor den vervolge.
5336	1466	18	Ik drong aan op dadelyke staking van elke onwettigheid.
5337	1467	18	Van die voorloopige proeve om den Regent door zachtheid tot zyn plicht te brengen, heb ik u onder'shands doen kennis dragen.
5338	1468	18	My is echter gebleken dat hy met brutale onbeschaamdheid alles in den wind slaat, en ik gevoel my krachtens myn ambtseed verplicht
5339	1468	18	u meetedeelen:
5340	1469	18	dat ik den Regent van Lebak, Radhen Adhipatti Karta Natta Nagara, BESCHULDIG van misbruik van gezag, door het onwettig beschikken over den arbeid zyner onderhoorigen, en VERDENK van knevelary, door het vorderen van opbrengsten in naturâ, zonder, of tegen willekeurig vastgestelde, onvoldoende, betaling; dat ik voorts den Dhemang, van Parang-Koedjang zyn schoonzoon - verdenk van medeplichtigheid aan de genoemde feiten.
5341	1470	18	Om beide zaken behoorlyk te kunnen instrueeren, neem ik de vryheid u voortestellen, my te gelasten:
5342	1471	18	1 den Regent van Lebak voornoemd, met den meesten spoed naar Serang optezenden, en zorgtedragen dat hy noch voor zyn vertrek, noch gedurende de reize in de gelegenheid zy, door omkooping of op andere wyze te influenceeren op de getuigenissen die ik zal moeten inwinnen;
5343	1472	18	2 den Dhemang van Parang-Koedjang voorloopig, in arrest te nemen;
5344	1473	18	3 gelyken maatregel toetepassen op zoodanige personen van minderen rang, als, behoorende tot de familie van den Regent, geacht kunnen worden invloed uitteoefenen op de zuiverheid van het intestellen onderzoek;
5345	1474	18	4 dat onderzoek terstond te doen plaats hebben, en van den uitslag te dienen van omstandig bericht.
5346	1475	18	Ik neem de vryheid u voorts in overweging te geven, de komst des Regents van Tjanjor te kontramandeeren.
5347	1476	18	Ten-slotte heb ik de eer -
5348	1476	18	ten-overvloede voor u, die de Afdeeling Lebak beter kent dan my nog mogelyk is - de verzekering te geven dat uit een politiek oogpunt de streng rechtvaardige behandeling dezer zaak geen het minste bezwaar heeft, en dat ik eer voor gevaar zou beducht zyn als ze niet tot klaarheid gebracht werd.
5349	1476	18	Want ik ben geïnformeerd dat de geringe man die, naar een getuige my zeide, poessing is van de vexatie, reeds lang naar redding uitziet.
5350	1477	18	Ik heb de kracht tot den moeielyken plicht dien ik door het schryven van dezen brief volbreng, gedeeltelyk geput uit de hoop dat het my vergund zal wezen ter-zyner-tyd
5351	1477	18	een en ander bytebrengen ter verschooning van den ouden
5352	1477	18	Regent, met wiens pozitie, hoezeer door eigen schuld veroorzaakt, ik evenwel diep medelyden gevoel.
5353	1478	18	De Adsistent-resident van Lebak
5354	1479	18	MAX HAVELAAR.
5355	1480	18	Den volgenden dag antwoordde hem...
5356	1480	18	de resident van Bantam ?
5357	1480	18	O neen, de heer Slymering, partikulier !
5358	1481	18	Dit antwoord is eene kostbare bydrage tot de kennis van de wyze waarop het bestuur in Nederlandsch-Indie wordt uitgeoefend.
5359	1481	18	De heer Slymering beklaagde zich
5360	1481	18	dat Havelaar hem van de zaak die voorkwam in den brief N 88, niet eerst mondeling had kennis gegeven.
5361	1481	18	Natuurlyk
5362	1481	18	omdat er dan meer kans ware geweest op ” schipperen “
5363	1481	18	En voorts:
5364	1481	18	”dat Havelaar hem stoorde in zyn drukke bezigheden!
5365	1482	18	De man was zeker bezig met een jaarverslag over rustige rust!
5366	1482	18	Ik heb dien brief voor my liggen en vertrouw myn oogen niet.
5367	1482	18	Ik herlees den brief van den adsistent-resident van Lebak ik plaats hèm en den resident van Bantam, Havelaar en Slymering naast elkander...
5368	1483	18	Die Sjaalman is een gemeene schooier!
5369	1483	18	Ge moet weten, lezer, dat Bastiaans weer dikwyls niet op 't kantoor komt, omdat hy de jicht heeft.
5370	1483	18	Daar ik nu een gewetenszaak maak van het wegwerpen der fondsen van de firma - Last & Co - want in principes ben ik onwrikbaar, kwam ik eergister op 't denkbeeld dat Sjaalman toch een tamelyk goede hand schryft, en daar hy er zoo armoedig uitziet, en dus voor matig loon wel zou te krygen zyn, begreep ik aan de firma verplicht te wezen, op de goedkoopste wys in de vervanging van Bastiaans te voorzien.
5371	1483	18	Ik ging dus naar de Lange-leidsche-dwarsstraat.
5372	1483	18	De vrouw van den winkel was voor, doch scheen me niet te herkennen, schoon ik haar onlangs heel duidelyk had gezegd dat ik m'nheer Droogstoppel was, Makelaar in koffi, van de Lauriergracht.
5373	1483	18	Er is altyd iets stuitends in dat niet herkennen, maar omdat het nu wat minder koud is, en ik den vorigen keer myn jas met bont aanhad, schryf ik het dááraan toe, en trek 't my niet aan...
5374	1483	18	de beleediging, meen ik.
5375	1483	18	Ik zei dus nogeens, dat ik m'nheer
5376	1483	18	Droogsstoppel was, Makelaar in Koffi van de Lauriergracht, en verzocht haar te gaan zien of die Sjaalman thuis was, omdat ik niet weer zooals onlangs wilde te doen hebben met zyn vrouw, die altyd ontevreden is.
5377	1483	18	Maar die uitdraagster weigerde naar-boven te gaan.
5378	1483	18	”Ze kon niet den heelen dag trappen klimmen voor dat bedelvolk, zeide zy, ik moest maar zelf gaan zien.
